"district","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","availability_365"
"Manhattan","Midtown",40.75298,-73.96919,"Entire home/apt",199,2,50,92
"Manhattan","Midtown",40.75196,-73.97148,"Entire home/apt",339,3,18,0
"Manhattan","Midtown",40.75305,-73.97129,"Entire home/apt",339,3,14,0
"Manhattan","Upper East Side",40.77988,-73.95482,"Entire home/apt",399,4,58,158
"Manhattan","Harlem",40.80693,-73.94831,"Entire home/apt",200,28,35,50
"Manhattan","Greenwich Village",40.72768,-73.99917,"Entire home/apt",410,31,40,10
"Manhattan","Chinatown",40.71721,-73.99312,"Entire home/apt",155,1,16,301
"Manhattan","Hell's Kitchen",40.75925,-73.99375,"Entire home/apt",225,1,63,357
"Manhattan","Tribeca",40.71418,-74.00676,"Entire home/apt",450,3,14,36
"Manhattan","East Village",40.73139,-73.98791,"Entire home/apt",350,3,11,88
"Manhattan","Upper East Side",40.76516,-73.96562,"Entire home/apt",1000,3,10,84
"Manhattan","Gramercy",40.73609,-73.98595,"Entire home/apt",145,2,13,1
"Manhattan","Harlem",40.816,-73.95348,"Entire home/apt",130,3,10,10
"Manhattan","Upper East Side",40.77735,-73.96222,"Entire home/apt",425,3,50,106
"Manhattan","Chelsea",40.74388,-73.99631,"Entire home/apt",200,2,71,230
"Manhattan","Nolita",40.72218,-73.99539,"Entire home/apt",89,1,62,3
"Manhattan","West Village",40.73655,-74.00226,"Entire home/apt",175,2,19,3
"Manhattan","Washington Heights",40.83265,-73.94012,"Entire home/apt",120,1,57,154
"Manhattan","East Village",40.72714,-73.98215,"Entire home/apt",190,2,32,17
"Manhattan","Hell's Kitchen",40.76746,-73.98942,"Entire home/apt",500,10,41,126
"Manhattan","East Harlem",40.78703,-73.94741,"Entire home/apt",115,4,44,38
"Manhattan","Greenwich Village",40.72926,-73.99968,"Entire home/apt",300,3,14,0
"Manhattan","Upper West Side",40.79444,-73.96613,"Entire home/apt",195,6,11,200
"Manhattan","Harlem",40.80462,-73.95622,"Entire home/apt",180,2,32,90
"Manhattan","Upper West Side",40.78575,-73.97429,"Entire home/apt",149,1,15,265
"Manhattan","Upper West Side",40.78488,-73.9763,"Entire home/apt",149,1,62,224
"Manhattan","Midtown",40.74342,-73.98207,"Entire home/apt",160,1,68,33
"Manhattan","Chelsea",40.74326,-74.00278,"Entire home/apt",179,3,27,54
"Manhattan","SoHo",40.7228,-74.00644,"Entire home/apt",350,2,11,0
"Manhattan","Financial District",40.70583,-74.00545,"Entire home/apt",225,1,22,323
"Manhattan","Kips Bay",40.74383,-73.97798,"Entire home/apt",499,3,11,55
"Manhattan","Washington Heights",40.85573,-73.93181,"Entire home/apt",115,2,16,81
"Manhattan","Washington Heights",40.83354,-73.94203,"Entire home/apt",120,1,72,53
"Manhattan","Hell's Kitchen",40.76243,-73.99805,"Entire home/apt",299,1,31,84
"Manhattan","Upper East Side",40.77637,-73.95151,"Entire home/apt",149,30,25,0
"Manhattan","Chinatown",40.71714,-73.99229,"Entire home/apt",200,1,23,23
"Manhattan","Kips Bay",40.74029,-73.98337,"Entire home/apt",185,1,23,133
"Manhattan","East Village",40.72873,-73.98759,"Entire home/apt",398,2,32,139
"Manhattan","Gramercy",40.73579,-73.98636,"Entire home/apt",110,3,33,15
"Manhattan","Upper East Side",40.76996,-73.9576,"Entire home/apt",138,2,57,1
"Manhattan","East Village",40.727,-73.98406,"Entire home/apt",350,2,69,291
"Manhattan","Financial District",40.70819,-74.00662,"Entire home/apt",200,3,37,2
"Manhattan","Upper West Side",40.79874,-73.96649,"Entire home/apt",220,7,19,23
"Manhattan","Midtown",40.74815,-73.98832,"Entire home/apt",131,1,10,224
"Manhattan","Upper East Side",40.7752,-73.95572,"Entire home/apt",189,5,18,21
"Manhattan","Midtown",40.75565,-73.96722,"Entire home/apt",186,3,45,219
"Manhattan","Hell's Kitchen",40.75652,-73.99069,"Entire home/apt",250,3,44,48
"Manhattan","Hell's Kitchen",40.76578,-73.98383,"Entire home/apt",499,3,26,0
"Manhattan","Upper West Side",40.791,-73.97545,"Entire home/apt",125,2,49,2
"Manhattan","Harlem",40.82952,-73.94764,"Entire home/apt",105,2,33,45
"Manhattan","Chelsea",40.74267,-73.99971,"Entire home/apt",299,3,76,91
"Manhattan","East Village",40.72748,-73.9795,"Entire home/apt",160,5,25,0
"Manhattan","Harlem",40.81889,-73.94224,"Entire home/apt",180,2,20,89
"Manhattan","Hell's Kitchen",40.76582,-73.98409,"Entire home/apt",195,3,38,9
"Manhattan","Upper East Side",40.76917,-73.9516,"Entire home/apt",150,4,11,3
"Manhattan","Tribeca",40.71785,-74.00549,"Entire home/apt",275,2,20,10
"Manhattan","Upper East Side",40.76182,-73.9619,"Entire home/apt",195,1,48,0
"Manhattan","Washington Heights",40.84963,-73.9372,"Entire home/apt",100,2,15,48
"Manhattan","Greenwich Village",40.72818,-73.99993,"Entire home/apt",850,5,11,45
"Manhattan","Upper West Side",40.77999,-73.97997,"Entire home/apt",169,2,10,0
"Manhattan","SoHo",40.72786,-74.005,"Entire home/apt",175,5,20,36
"Manhattan","Upper East Side",40.77097,-73.95594,"Entire home/apt",120,2,28,0
"Manhattan","SoHo",40.72712,-74.00065,"Entire home/apt",393,1,11,300
"Manhattan","Inwood",40.86903,-73.91825,"Entire home/apt",95,3,22,251
"Manhattan","Lower East Side",40.71359,-73.98932,"Entire home/apt",220,3,12,43
"Manhattan","East Village",40.72455,-73.98418,"Entire home/apt",200,1,12,0
"Manhattan","West Village",40.73434,-73.99963,"Entire home/apt",230,2,11,59
"Manhattan","Upper West Side",40.78721,-73.97015,"Entire home/apt",350,2,19,163
"Manhattan","Harlem",40.80579,-73.94916,"Entire home/apt",125,2,22,291
"Manhattan","Greenwich Village",40.72848,-74.0012,"Entire home/apt",200,4,18,5
"Manhattan","East Village",40.72906,-73.9845,"Entire home/apt",85,14,14,16
"Manhattan","East Village",40.72852,-73.97987,"Entire home/apt",280,2,40,119
"Manhattan","East Village",40.72213,-73.98236,"Entire home/apt",150,3,27,19
"Manhattan","Lower East Side",40.72202,-73.98922,"Entire home/apt",145,2,16,2
"Manhattan","Harlem",40.81863,-73.95771,"Entire home/apt",170,1,28,0
"Manhattan","East Village",40.72814,-73.98296,"Entire home/apt",131,3,35,0
"Manhattan","East Village",40.7299,-73.98824,"Entire home/apt",250,2,72,96
"Manhattan","East Harlem",40.7898,-73.94853,"Entire home/apt",169,5,45,150
"Manhattan","East Village",40.72564,-73.98616,"Entire home/apt",125,2,41,48
"Manhattan","Upper East Side",40.76451,-73.96744,"Entire home/apt",249,1,37,352
"Manhattan","Gramercy",40.73338,-73.98315,"Entire home/apt",499,4,41,10
"Manhattan","Upper East Side",40.76321,-73.9583,"Entire home/apt",99,3,10,7
"Manhattan","Financial District",40.70722,-74.00873,"Entire home/apt",219,1,36,321
"Manhattan","Financial District",40.70747,-74.00663,"Entire home/apt",309,1,15,143
"Manhattan","Upper East Side",40.77055,-73.95509,"Entire home/apt",150,2,28,0
"Manhattan","Upper West Side",40.77511,-73.99005,"Entire home/apt",295,2,26,2
"Manhattan","Harlem",40.82235,-73.94846,"Entire home/apt",250,2,27,180
"Manhattan","Midtown",40.74431,-73.98196,"Entire home/apt",350,5,36,124
"Manhattan","Harlem",40.82154,-73.94925,"Entire home/apt",135,2,23,328
"Manhattan","Lower East Side",40.72119,-73.98339,"Entire home/apt",79,2,32,3
"Manhattan","Harlem",40.81857,-73.9402,"Entire home/apt",100,2,18,0
"Manhattan","Midtown",40.75468,-73.96563,"Entire home/apt",180,4,11,1
"Manhattan","Upper West Side",40.79392,-73.97288,"Entire home/apt",119,2,12,5
"Manhattan","Morningside Heights",40.80998,-73.95756,"Entire home/apt",90,1,25,0
"Manhattan","Lower East Side",40.72003,-73.98928,"Entire home/apt",180,4,23,233
"Manhattan","Harlem",40.81581,-73.94142,"Entire home/apt",150,3,22,261
"Manhattan","Hell's Kitchen",40.75524,-73.99362,"Entire home/apt",99,1,34,1
"Manhattan","Washington Heights",40.85515,-73.93297,"Entire home/apt",250,4,20,228
"Manhattan","East Village",40.73177,-73.98691,"Entire home/apt",179,5,32,12
"Manhattan","Midtown",40.74624,-73.98255,"Entire home/apt",465,2,31,142
"Manhattan","Harlem",40.80455,-73.95429,"Entire home/apt",120,2,16,0
"Manhattan","Greenwich Village",40.73093,-74.00125,"Entire home/apt",200,2,42,129
"Manhattan","East Village",40.72366,-73.9903,"Entire home/apt",299,2,11,0
"Manhattan","Harlem",40.80448,-73.95567,"Entire home/apt",139,1,58,96
"Manhattan","Harlem",40.81657,-73.93849,"Entire home/apt",250,1,19,0
"Manhattan","Midtown",40.74493,-73.9824,"Entire home/apt",500,5,39,114
"Manhattan","East Village",40.7277,-73.98362,"Entire home/apt",140,1,38,101
"Manhattan","East Harlem",40.8018,-73.9413,"Entire home/apt",120,2,25,6
"Manhattan","Financial District",40.70496,-74.00639,"Entire home/apt",128,5,36,136
"Manhattan","Gramercy",40.73714,-73.97962,"Entire home/apt",189,1,11,312
"Manhattan","West Village",40.73611,-74.00922,"Entire home/apt",200,3,26,67
"Manhattan","West Village",40.73865,-74.00662,"Entire home/apt",490,2,15,179
"Manhattan","Murray Hill",40.74849,-73.97873,"Entire home/apt",145,3,28,43
"Manhattan","Harlem",40.80626,-73.95268,"Entire home/apt",345,3,12,37
"Manhattan","Harlem",40.8274,-73.95215,"Entire home/apt",102,2,14,293
"Manhattan","Midtown",40.74952,-73.9713,"Entire home/apt",157,5,11,0
"Manhattan","Flatiron District",40.73945,-73.98543,"Entire home/apt",225,2,12,5
"Manhattan","Chelsea",40.74285,-73.99395,"Entire home/apt",69,2,22,0
"Manhattan","Washington Heights",40.83235,-73.94117,"Entire home/apt",96,1,52,40
"Manhattan","Harlem",40.81381,-73.94549,"Entire home/apt",125,1,59,262
"Manhattan","East Village",40.72838,-73.97926,"Entire home/apt",260,2,52,141
"Manhattan","West Village",40.73384,-74.00819,"Entire home/apt",129,2,55,12
"Manhattan","Chelsea",40.74443,-74.0029,"Entire home/apt",300,5,10,4
"Manhattan","West Village",40.73162,-74.00228,"Entire home/apt",300,2,22,168
"Manhattan","Gramercy",40.73502,-73.986,"Entire home/apt",125,2,34,12
"Manhattan","Upper West Side",40.79485,-73.9755,"Entire home/apt",146,3,28,158
"Manhattan","Midtown",40.75707,-73.96417,"Entire home/apt",250,2,12,14
"Manhattan","East Village",40.72847,-73.98807,"Entire home/apt",150,2,14,0
"Manhattan","Harlem",40.82237,-73.94001,"Entire home/apt",104,1,18,34
"Manhattan","Hell's Kitchen",40.76782,-73.98351,"Entire home/apt",250,1,34,20
"Manhattan","Washington Heights",40.85419,-73.93013,"Entire home/apt",140,2,38,176
"Manhattan","Civic Center",40.71389,-74.00484,"Entire home/apt",199,3,35,255
"Manhattan","Harlem",40.81033,-73.94286,"Entire home/apt",150,3,30,159
"Manhattan","SoHo",40.72367,-73.99868,"Entire home/apt",1250,4,21,125
"Manhattan","Upper East Side",40.77997,-73.95214,"Entire home/apt",99,7,25,95
"Manhattan","West Village",40.73894,-74.00108,"Entire home/apt",250,2,15,0
"Manhattan","Chelsea",40.74676,-74.00308,"Entire home/apt",329,4,17,252
"Manhattan","Hell's Kitchen",40.76668,-73.99656,"Entire home/apt",135,2,21,5
"Manhattan","East Village",40.72617,-73.97934,"Entire home/apt",275,2,47,275
"Manhattan","Upper East Side",40.77093,-73.95485,"Entire home/apt",86,3,12,0
"Manhattan","Midtown",40.75546,-73.98086,"Entire home/apt",200,4,12,0
"Manhattan","East Village",40.72338,-73.98346,"Entire home/apt",100,2,14,5
"Manhattan","Upper West Side",40.78986,-73.96688,"Entire home/apt",195,2,21,2
"Manhattan","Hell's Kitchen",40.76176,-73.98981,"Entire home/apt",700,4,19,134
"Manhattan","East Harlem",40.80603,-73.94114,"Entire home/apt",275,2,27,29
"Manhattan","Lower East Side",40.71936,-73.99229,"Entire home/apt",137,5,22,40
"Manhattan","Kips Bay",40.73933,-73.9797,"Entire home/apt",185,7,13,292
"Manhattan","Chelsea",40.74708,-73.99131,"Entire home/apt",155,3,11,84
"Manhattan","Hell's Kitchen",40.76795,-73.98432,"Entire home/apt",165,2,11,2
"Manhattan","Harlem",40.80136,-73.95158,"Entire home/apt",100,3,16,0
"Manhattan","West Village",40.73399,-74.00357,"Entire home/apt",89,1,54,2
"Manhattan","East Harlem",40.79729,-73.93092,"Entire home/apt",185,1,24,314
"Manhattan","Upper East Side",40.77979,-73.95297,"Entire home/apt",128,1,11,30
"Manhattan","East Village",40.7297,-73.98552,"Entire home/apt",250,7,16,135
"Manhattan","West Village",40.73692,-74.00531,"Entire home/apt",225,2,17,0
"Manhattan","Hell's Kitchen",40.76035,-73.99524,"Entire home/apt",200,2,22,155
"Manhattan","Upper East Side",40.77847,-73.94962,"Entire home/apt",147,7,10,11
"Manhattan","Harlem",40.82244,-73.94994,"Entire home/apt",195,2,42,257
"Manhattan","East Harlem",40.79889,-73.94489,"Entire home/apt",89,6,48,15
"Manhattan","Kips Bay",40.74298,-73.97448,"Entire home/apt",110,1,42,8
"Manhattan","Upper East Side",40.78319,-73.9544,"Entire home/apt",120,1,16,2
"Manhattan","Midtown",40.75402,-73.9651,"Entire home/apt",699,3,19,204
"Manhattan","Midtown",40.7562,-73.96796,"Entire home/apt",125,1,35,35
"Manhattan","West Village",40.73214,-74.00531,"Entire home/apt",120,2,14,0
"Manhattan","Gramercy",40.73508,-73.98477,"Entire home/apt",118,3,21,10
"Manhattan","Nolita",40.72159,-73.9962,"Entire home/apt",220,1,28,45
"Manhattan","Harlem",40.82469,-73.94176,"Entire home/apt",120,2,25,180
"Manhattan","Upper East Side",40.77134,-73.95498,"Entire home/apt",350,2,24,242
"Manhattan","Upper East Side",40.76841,-73.95402,"Entire home/apt",180,2,23,2
"Manhattan","Nolita",40.72191,-73.99592,"Entire home/apt",300,3,52,119
"Manhattan","Kips Bay",40.73968,-73.98217,"Entire home/apt",199,5,18,248
"Manhattan","Chelsea",40.74564,-74.0006,"Entire home/apt",200,1,12,6
"Manhattan","Financial District",40.70448,-74.00615,"Entire home/apt",525,1,25,203
"Manhattan","East Village",40.72935,-73.99054,"Entire home/apt",250,2,10,188
"Manhattan","Hell's Kitchen",40.75607,-73.9941,"Entire home/apt",200,3,10,206
"Manhattan","Kips Bay",40.73932,-73.97764,"Entire home/apt",140,5,13,24
"Manhattan","Harlem",40.80329,-73.957,"Entire home/apt",126,4,34,90
"Manhattan","East Harlem",40.79505,-73.93126,"Entire home/apt",199,2,15,230
"Manhattan","Harlem",40.80804,-73.95373,"Entire home/apt",195,2,14,33
"Manhattan","Chinatown",40.71709,-73.99746,"Entire home/apt",180,2,19,179
"Manhattan","Harlem",40.80734,-73.94201,"Entire home/apt",290,3,11,85
"Manhattan","East Village",40.73052,-73.98277,"Entire home/apt",450,3,34,80
"Manhattan","Upper East Side",40.78051,-73.94809,"Entire home/apt",160,1,17,5
"Manhattan","Upper West Side",40.77425,-73.98122,"Entire home/apt",299,3,33,96
"Manhattan","Hell's Kitchen",40.7645,-73.98788,"Entire home/apt",285,2,44,70
"Manhattan","Hell's Kitchen",40.76337,-73.9873,"Entire home/apt",159,2,58,124
"Manhattan","Nolita",40.72205,-73.99699,"Entire home/apt",250,4,16,0
"Manhattan","Upper West Side",40.79291,-73.97599,"Entire home/apt",295,2,24,70
"Manhattan","Chinatown",40.71591,-73.99721,"Entire home/apt",125,30,39,32
"Manhattan","Hell's Kitchen",40.75953,-73.98938,"Entire home/apt",151,6,22,56
"Manhattan","East Harlem",40.80226,-73.93583,"Entire home/apt",175,3,27,128
"Manhattan","Hell's Kitchen",40.76228,-73.99026,"Entire home/apt",195,2,53,150
"Manhattan","Harlem",40.81709,-73.94217,"Entire home/apt",100,5,10,177
"Manhattan","Lower East Side",40.7188,-73.98554,"Entire home/apt",185,3,10,0
"Manhattan","Washington Heights",40.85268,-73.92716,"Entire home/apt",95,1,42,2
"Manhattan","Midtown",40.74673,-73.98499,"Entire home/apt",250,5,59,58
"Manhattan","East Village",40.73028,-73.98165,"Entire home/apt",140,2,19,18
"Manhattan","Upper West Side",40.78837,-73.96821,"Entire home/apt",245,2,33,262
"Manhattan","Hell's Kitchen",40.76384,-73.98822,"Entire home/apt",379,2,31,238
"Manhattan","Nolita",40.72265,-73.99458,"Entire home/apt",150,2,26,0
"Manhattan","East Village",40.72658,-73.97753,"Entire home/apt",158,2,21,18
"Manhattan","Harlem",40.81658,-73.93994,"Entire home/apt",150,2,11,38
"Manhattan","Hell's Kitchen",40.75597,-73.9955,"Entire home/apt",120,14,15,0
"Manhattan","Chelsea",40.74557,-73.99871,"Entire home/apt",250,2,14,28
"Manhattan","Upper West Side",40.78348,-73.98383,"Entire home/apt",148,2,18,1
"Manhattan","Harlem",40.80722,-73.9491,"Entire home/apt",159,3,31,358
"Manhattan","Lower East Side",40.71586,-73.98908,"Entire home/apt",200,4,16,56
"Manhattan","Harlem",40.82862,-73.93832,"Entire home/apt",85,2,23,16
"Manhattan","Hell's Kitchen",40.76209,-73.99875,"Entire home/apt",300,2,12,2
"Manhattan","Hell's Kitchen",40.75611,-73.9937,"Entire home/apt",180,1,41,30
"Manhattan","Hell's Kitchen",40.76457,-73.98766,"Entire home/apt",269,1,18,55
"Manhattan","Midtown",40.74264,-73.98361,"Entire home/apt",199,3,14,3
"Manhattan","Upper West Side",40.79689,-73.96289,"Entire home/apt",149,3,32,96
"Manhattan","Hell's Kitchen",40.76315,-73.99235,"Entire home/apt",200,1,29,0
"Manhattan","SoHo",40.72725,-74.00128,"Entire home/apt",350,2,38,267
"Manhattan","Midtown",40.74752,-73.98679,"Entire home/apt",140,3,28,333
"Manhattan","West Village",40.73271,-74.00207,"Entire home/apt",220,2,10,48
"Manhattan","Harlem",40.83005,-73.93992,"Entire home/apt",119,1,29,103
"Manhattan","East Village",40.72772,-73.98046,"Entire home/apt",149,3,25,1
"Manhattan","Midtown",40.74478,-73.98442,"Entire home/apt",349,4,32,255
"Manhattan","West Village",40.7334,-74.00323,"Entire home/apt",180,3,21,162
"Manhattan","Upper East Side",40.77041,-73.96109,"Entire home/apt",300,2,11,8
"Manhattan","Hell's Kitchen",40.76383,-73.98922,"Entire home/apt",280,2,28,147
"Manhattan","Hell's Kitchen",40.76168,-74.00079,"Entire home/apt",225,2,14,0
"Manhattan","Hell's Kitchen",40.76511,-73.98714,"Entire home/apt",394,2,19,68
"Manhattan","Hell's Kitchen",40.76543,-73.98871,"Entire home/apt",499,2,28,233
"Manhattan","Hell's Kitchen",40.75885,-73.98996,"Entire home/apt",269,1,63,216
"Manhattan","Hell's Kitchen",40.76228,-73.99027,"Entire home/apt",199,3,25,30
"Manhattan","West Village",40.73765,-74.00157,"Entire home/apt",140,30,11,6
"Manhattan","Upper East Side",40.77936,-73.9518,"Entire home/apt",175,2,41,247
"Manhattan","Murray Hill",40.74628,-73.97899,"Entire home/apt",460,2,11,27
"Manhattan","Upper West Side",40.77727,-73.9795,"Entire home/apt",300,1,76,239
"Manhattan","Lower East Side",40.71823,-73.98537,"Entire home/apt",150,5,20,26
"Manhattan","Midtown",40.74769,-73.9885,"Entire home/apt",200,2,13,358
"Manhattan","Lower East Side",40.71882,-73.98554,"Entire home/apt",185,1,52,162
"Manhattan","Upper West Side",40.78786,-73.96837,"Entire home/apt",175,2,39,142
"Manhattan","Chelsea",40.74363,-74.0022,"Entire home/apt",167,2,60,164
"Manhattan","Harlem",40.80375,-73.95501,"Entire home/apt",200,2,20,11
"Manhattan","Murray Hill",40.74657,-73.97539,"Entire home/apt",280,2,10,70
"Manhattan","Gramercy",40.73449,-73.98473,"Entire home/apt",250,1,28,25
"Manhattan","Upper East Side",40.76249,-73.96428,"Entire home/apt",430,2,10,365
"Manhattan","Upper West Side",40.78195,-73.9767,"Entire home/apt",225,3,33,128
"Manhattan","Upper East Side",40.78315,-73.94693,"Entire home/apt",199,2,49,62
"Manhattan","Harlem",40.82232,-73.93908,"Entire home/apt",95,2,16,140
"Manhattan","Harlem",40.82302,-73.94259,"Entire home/apt",220,3,12,230
"Manhattan","East Village",40.72936,-73.98093,"Entire home/apt",345,2,35,262
"Manhattan","East Harlem",40.79824,-73.94014,"Entire home/apt",300,2,53,14
"Manhattan","Harlem",40.8072,-73.94383,"Entire home/apt",149,5,17,3
"Manhattan","Civic Center",40.71317,-74.00654,"Entire home/apt",590,2,42,42
"Manhattan","Hell's Kitchen",40.76125,-73.99389,"Entire home/apt",350,3,41,74
"Manhattan","Lower East Side",40.71768,-73.99068,"Entire home/apt",200,2,15,129
"Manhattan","Hell's Kitchen",40.76646,-73.99132,"Entire home/apt",269,4,26,49
"Manhattan","Lower East Side",40.71935,-73.98361,"Entire home/apt",600,2,33,280
"Manhattan","Washington Heights",40.85035,-73.9325,"Entire home/apt",80,2,28,41
"Manhattan","Chelsea",40.74299,-73.99777,"Entire home/apt",225,2,11,0
"Manhattan","West Village",40.73151,-74.00528,"Entire home/apt",1500,4,17,32
"Manhattan","Washington Heights",40.83385,-73.94013,"Entire home/apt",189,3,45,180
"Manhattan","Upper West Side",40.80094,-73.96163,"Entire home/apt",180,1,43,24
"Manhattan","Theater District",40.75952,-73.98368,"Entire home/apt",84,1,25,257
"Manhattan","Midtown",40.75224,-73.96526,"Entire home/apt",449,3,23,326
"Manhattan","SoHo",40.72345,-73.99943,"Entire home/apt",800,2,36,90
"Manhattan","Chelsea",40.7404,-73.99485,"Entire home/apt",200,3,21,42
"Manhattan","Upper East Side",40.76976,-73.94956,"Entire home/apt",125,2,17,70
"Manhattan","Upper West Side",40.78471,-73.9716,"Entire home/apt",199,1,86,22
"Manhattan","Murray Hill",40.74734,-73.98049,"Entire home/apt",575,2,40,46
"Manhattan","Upper West Side",40.77953,-73.98421,"Entire home/apt",100,2,17,18
"Manhattan","Upper West Side",40.80014,-73.96039,"Entire home/apt",325,4,17,319
"Manhattan","Upper West Side",40.77902,-73.98709,"Entire home/apt",135,10,13,7
"Manhattan","Hell's Kitchen",40.76542,-73.98754,"Entire home/apt",300,1,61,154
"Manhattan","Upper East Side",40.77141,-73.95658,"Entire home/apt",1000,4,16,66
"Manhattan","Midtown",40.75306,-73.96662,"Entire home/apt",399,3,13,229
"Manhattan","Harlem",40.82195,-73.9368,"Entire home/apt",250,1,36,301
"Manhattan","Hell's Kitchen",40.76435,-73.9875,"Entire home/apt",199,2,35,200
"Manhattan","Upper West Side",40.79012,-73.96896,"Entire home/apt",127,3,14,0
"Manhattan","Financial District",40.7112,-74.0094,"Entire home/apt",209,1,51,1
"Manhattan","Midtown",40.74894,-73.98673,"Entire home/apt",170,5,28,0
"Manhattan","Chelsea",40.75064,-73.99536,"Entire home/apt",150,1,12,0
"Manhattan","Hell's Kitchen",40.76419,-73.98949,"Entire home/apt",325,1,59,180
"Manhattan","Harlem",40.82608,-73.94231,"Entire home/apt",99,2,12,6
"Manhattan","Chelsea",40.7458,-73.9957,"Entire home/apt",140,32,29,2
"Manhattan","Midtown",40.74223,-73.98286,"Entire home/apt",299,1,32,264
"Manhattan","Midtown",40.74823,-73.98697,"Entire home/apt",500,2,14,272
"Manhattan","Financial District",40.71064,-74.00754,"Entire home/apt",185,15,11,331
"Manhattan","East Village",40.72615,-73.98477,"Entire home/apt",59,2,17,79
"Manhattan","Harlem",40.80839,-73.94375,"Entire home/apt",200,1,40,274
"Manhattan","East Village",40.72443,-73.98406,"Entire home/apt",359,2,19,252
"Manhattan","West Village",40.73953,-74.0049,"Entire home/apt",225,3,15,6
"Manhattan","East Village",40.72925,-73.98459,"Entire home/apt",150,3,12,0
"Manhattan","SoHo",40.72608,-74.00336,"Entire home/apt",350,2,32,284
"Manhattan","Chelsea",40.7467,-73.99335,"Entire home/apt",288,3,44,48
"Manhattan","Washington Heights",40.84578,-73.93902,"Entire home/apt",66,1,12,5
"Manhattan","Midtown",40.75396,-73.96559,"Entire home/apt",380,3,10,225
"Manhattan","Harlem",40.81453,-73.94719,"Entire home/apt",180,5,27,88
"Manhattan","Midtown",40.75896,-73.96251,"Entire home/apt",235,2,37,135
"Manhattan","Harlem",40.80702,-73.95334,"Entire home/apt",270,2,12,365
"Manhattan","Little Italy",40.71894,-73.99759,"Entire home/apt",160,2,44,275
"Manhattan","Chelsea",40.74542,-74.00133,"Entire home/apt",195,5,21,17
"Manhattan","Harlem",40.82365,-73.93786,"Entire home/apt",80,10,17,95
"Manhattan","Chelsea",40.74552,-74.00021,"Entire home/apt",299,2,35,277
"Manhattan","Little Italy",40.71717,-73.99815,"Entire home/apt",240,2,26,267
"Manhattan","Nolita",40.72162,-73.99549,"Entire home/apt",399,5,29,76
"Manhattan","Midtown",40.75417,-73.96437,"Entire home/apt",250,3,21,80
"Manhattan","Lower East Side",40.72071,-73.98764,"Entire home/apt",300,1,54,48
"Manhattan","Upper East Side",40.76892,-73.96321,"Entire home/apt",160,2,14,170
"Manhattan","Midtown",40.74822,-73.9873,"Entire home/apt",240,2,14,279
"Manhattan","Nolita",40.72174,-73.99559,"Entire home/apt",175,2,22,24
"Manhattan","Lower East Side",40.72165,-73.98695,"Entire home/apt",175,2,11,6
"Manhattan","Washington Heights",40.83693,-73.93643,"Entire home/apt",80,1,20,28
"Manhattan","Upper West Side",40.78857,-73.97072,"Entire home/apt",295,3,19,77
"Manhattan","Upper East Side",40.77513,-73.94977,"Entire home/apt",135,1,20,1
"Manhattan","Theater District",40.75866,-73.98535,"Entire home/apt",850,1,24,269
"Manhattan","Harlem",40.80872,-73.94274,"Entire home/apt",200,31,25,91
"Manhattan","Upper West Side",40.78127,-73.98366,"Entire home/apt",80,3,10,0
"Manhattan","SoHo",40.72725,-74.00245,"Entire home/apt",89,1,45,34
"Manhattan","Washington Heights",40.85277,-73.92916,"Entire home/apt",120,2,16,365
"Manhattan","Gramercy",40.73551,-73.98546,"Entire home/apt",350,2,29,65
"Manhattan","Upper West Side",40.77708,-73.98791,"Entire home/apt",138,3,24,1
"Manhattan","Upper East Side",40.76731,-73.95843,"Entire home/apt",155,1,50,8
"Manhattan","East Village",40.72759,-73.98786,"Entire home/apt",125,1,11,0
"Manhattan","East Harlem",40.79511,-73.9373,"Entire home/apt",220,3,21,24
"Manhattan","Kips Bay",40.73945,-73.98168,"Entire home/apt",95,2,39,74
"Manhattan","Midtown",40.75138,-73.98143,"Entire home/apt",300,1,10,0
"Manhattan","Lower East Side",40.72074,-73.98487,"Entire home/apt",195,30,21,117
"Manhattan","Chelsea",40.74889,-74.00132,"Entire home/apt",320,3,40,95
"Manhattan","Upper West Side",40.78579,-73.97148,"Entire home/apt",150,2,25,129
"Manhattan","Harlem",40.81182,-73.94331,"Entire home/apt",159,2,26,343
"Manhattan","Chinatown",40.71722,-73.99242,"Entire home/apt",105,2,15,160
"Manhattan","Harlem",40.80055,-73.95501,"Entire home/apt",150,3,16,50
"Manhattan","East Harlem",40.80173,-73.94517,"Entire home/apt",280,30,32,112
"Manhattan","Stuyvesant Town",40.73092,-73.98146,"Entire home/apt",200,30,16,164
"Manhattan","East Village",40.72789,-73.98236,"Entire home/apt",240,2,12,0
"Manhattan","West Village",40.73079,-74.00268,"Entire home/apt",195,2,10,3
"Manhattan","Little Italy",40.71962,-73.99682,"Entire home/apt",150,3,10,9
"Manhattan","Midtown",40.75228,-73.9695,"Entire home/apt",250,2,20,0
"Manhattan","East Village",40.7293,-73.9834,"Entire home/apt",130,1,26,243
"Manhattan","Upper West Side",40.79325,-73.97237,"Entire home/apt",325,1,16,7
"Manhattan","Upper West Side",40.79954,-73.96263,"Entire home/apt",99,5,10,29
"Manhattan","Hell's Kitchen",40.75947,-73.99335,"Entire home/apt",350,2,10,179
